PersonnelNumber,YearsExperience,Skill Id,Skill Level
E01436,3,618,2
E01436,10,620,3
E01436,2,657,2
E01436,1,659,2
E01436,1,671,1
E01436,1,673,1
E01437,,0,
E01439,,0,
E01440,8,17,3
E01440,6,18,3
E01440,5,26,3
E01440,4,28,3
E01440,9,47,3
E01440,2,142,3
E01440,3,143,3
E01440,4,145,3
E01440,2,165,3
E01440,1,169,3
E01440,5,183,3
E01440,3,427,3
E01440,10,752,3
E01441,,0,
E01442,,0,
E01443,,0,
E01445,,0,
E01446,,0,
E01447,,0,
E01448,0.3,385,1
E01448,5,428,4
E01448,5,452,4
E01448,7,576,3
E01448,8,600,4
E01448,10,609,4
E01448,0.3,618,1
E01448,3,623,3
E01448,7,625,4
E01448,2,656,2
E01448,0.3,661,1
E01448,5,662,3
E01448,0.3,671,1
E01448,4,672,3
E01448,0.3,673,2
E01449,,0,
E01450,,0,
E01453,7,17,3
E01453,2,18,3
E01453,2,28,3
E01453,10,29,3
E01453,14,47,3
E01453,9,50,3
E01453,3,142,3
E01453,9,146,3
E01453,7,156,3
E01453,2,169,3
E01453,3,245,3
E01453,3,254,3
E01453,9,337,3
E01453,5,338,4
E01453,9,339,3
E01453,1,342,3
E01453,9,344,3
E01453,9,332,3
E01453,2,335,3
E01453,10,378,3
E01453,2,380,3
E01453,1,413,3
E01453,10,420,3
E01453,12,423,3
E01453,1,496,2
E01453,2,535,3
E01453,7,538,3
E01453,1,685,2
E01453,5,715,3
E01453,8,752,3
E01454,,0,
E01459,,0,
E01460,,0,
E01461,,0,
E01465,11,576,3
E01465,7,581,3
E01465,7,587,3
E01465,7,600,3
E01465,18,603,4
E01465,18,604,4
E01465,18,607,3
E01465,18,609,4
E01465,2,621,2
E01465,11,625,3
E01465,1,661,1
E01465,1,671,1
E01468,,0,
E01469,,0,
E01471,11,14,3
E01471,15,17,3
E01471,8,18,3
E01471,9,25,3
E01471,5,26,3
E01471,15,29,3
E01471,5,45,3
E01471,10,46,1
E01471,15,47,3
E01471,2,49,1
E01471,18,50,3
E01471,7,56,3
E01471,4,127,2
E01471,1,130,2
E01471,1,134,1
E01471,2,143,2
E01471,18,146,3
E01471,18,151,3
E01471,3,152,2
E01471,3,156,2
E01471,1,159,2
E01471,1,165,1
E01471,2,169,3
E01471,2,176,3
E01471,8,183,3
E01471,2,184,3
E01471,3,185,2
E01471,1,189,2
E01471,15,191,3
E01471,15,192,3
E01471,17,193,3
E01471,3,257,2
E01471,1,265,2
E01471,0,282,1
E01471,2,337,2
E01471,2,339,2
E01471,1,362,2
E01471,1,363,1
E01471,10,375,3
E01471,2,376,1
E01471,17,378,3
E01471,2,380,2
E01471,3,385,2
E01471,6,389,2
E01471,2,391,2
E01471,6,406,2
E01471,3,413,2
E01471,5,423,2
E01471,5,427,3
E01471,3,442,2
E01471,12,447,3
E01471,1,479,1
E01471,3,472,2
E01471,4,475,2
E01471,2,485,1
E01471,1,491,1
E01471,2,494,2
E01471,6,532,3
E01471,2,535,2
E01471,8,538,3
E01471,3,546,2
E01471,3,555,2
E01471,2,570,1
E01471,1,571,2
E01471,6,572,2
E01471,2,581,1
E01471,1,654,1
E01471,1,657,3
E01471,1,662,2
E01471,2,671,2
E01471,4,672,3
E01471,1,673,2
E01471,1,707,1
E01471,1,741,2
E01472,,0,
E01473,,0,
E01474,,0,
E01476,,0,
E01477,,0,
E01479,,0,
E01481,8,193,4
E01481,5,219,3
E01481,7,420,3
E01481,10,450,4
E01481,7,576,3
E01481,5,581,3
E01481,9,585,3
E01481,7,587,3
E01481,9,600,3
E01481,7,601,3
E01481,7,603,3
E01481,7,604,3
E01481,9,607,3
E01481,9,609,3
E01481,5,611,3
E01481,1,618,1
E01481,7,620,3
E01481,3,621,3
E01481,8,623,4
E01481,9,625,3
E01481,1,661,1
E01481,7,662,3
E01481,1,671,1
E01481,1,707,1
E01482,,0,
E01483,,0,
E01485,4,18,3
E01485,5,18,3
E01485,1.5,23,3
E01485,7,26,3
E01485,8,47,3
E01485,1.5,143,2
E01485,12,193,3
E01485,14,378,3
E01485,1,427,3
E01485,1,479,1
E01485,2,572,2
E01486,,0,
E01487,8,47,3
E01487,1,264,3
E01487,1,265,3
E01487,1,269,3
E01487,1,271,3
E01487,1,303,3
E01487,1,323,3
E01487,1,324,3
E01487,7,337,4
E01487,1,338,3
E01487,11,339,3
E01487,4,340,3
E01487,4,342,3
E01487,1,343,3
E01487,11,345,3
E01487,4,332,3
E01487,2,336,3
E01487,5,378,3
E01487,5,383,3
E01487,5,386,3
E01487,3,423,3
E01487,5,427,3
E01487,3,431,3
E01487,5,433,3
E01487,3,447,3
E01487,3,476,3
E01487,3,480,2
E01487,3,496,3
E01487,3,536,2
E01487,1,538,3
E01487,2,571,3
E01487,1,685,3
E01487,1,715,3
E01488,,0,
E01489,,0,
E01490,,0,
E01491,5,15,4
E01491,6,18,3
E01491,5,26,4
E01491,2,28,3
E01491,2,30,2
E01491,10,47,4
E01491,4,50,4
E01491,5,124,4
E01491,5,127,3
E01491,1,143,1
E01491,2,145,3
E01491,4,146,3
E01491,5,156,3
E01491,4,159,3
E01491,4,169,3
E01491,3,174,3
E01491,4,189,3
E01491,2,248,2
E01491,1,249,3
E01491,7,253,4
E01491,7,254,4
E01491,3,271,2
E01491,0,303,1
E01491,5,378,3
E01491,1,414,2
E01491,5,420,3
E01491,3,427,4
E01491,3,447,4
E01491,7,538,4
E01491,5,572,3
E01491,1,623,2
E01494,,0,
E01495,,0,
E01496,,0,
E01497,,0,
E01498,,0,
E01507,,0,
E01508,,0,
E01510,,0,
E01511,,0,
E01513,,0,
E01514,15,47,3
E01514,3,190,3
E01514,3,265,2
E01514,3,353,2
E01514,4,408,3
E01514,6,422,4
E01514,7,423,3
E01514,8,424,3
E01514,9,425,4
E01514,9,431,4
E01514,8,432,4
E01514,8,448,4
E01514,1,453,3
E01514,9,454,4
E01514,16,538,3
E01514,4,571,3
E01514,11,572,4
E01514,6,581,3
E01514,3,582,1
E01514,12,584,3
E01514,1,591,1
E01516,,0,
E01520,,0,
E01521,0.5,6,3
E01521,9,14,3
E01521,12,17,3
E01521,5,18,3
E01521,7,26,3
E01521,3,28,3
E01521,3,45,3
E01521,12,47,3
E01521,10,50,3
E01521,0.1,53,1
E01521,4,127,3
E01521,1.5,142,3
E01521,0.5,143,3
E01521,12,146,3
E01521,12,151,3
E01521,4,156,3
E01521,0.5,169,3
E01521,5,183,3
E01521,2,370,3
E01521,12,378,3
E01521,1,419,3
E01521,10,427,3
E01521,2,432,3
E01521,7,538,3
E01521,1,571,3
E01521,5,572,3
E01522,8,14,3
E01522,8,15,3
E01522,5,17,3
E01522,7,18,3
E01522,9,25,3
E01522,5,26,3
E01522,3,28,3
E01522,5,29,3
E01522,2,30,3
E01522,1,42,3
E01522,2,45,2
E01522,12,47,3
E01522,10,50,3
E01522,3,56,3
E01522,5,127,3
E01522,3,134,3
E01522,5,145,3
E01522,8,146,3
E01522,10,156,3
E01522,2,165,2
E01522,1,168,3
E01522,2,169,3
E01522,7,183,3
E01522,2,184,3
E01522,4,191,3
E01522,4,196,3
E01522,4,264,3
E01522,4,269,3
E01522,4,271,3
E01522,4,352,3
E01522,1,356,3
E01522,1,358,3
E01522,10,378,3
E01522,5,380,3
E01522,2,406,3
E01522,5,413,3
E01522,1,418,3
E01522,7,421,3
E01522,1,425,3
E01522,4,427,3
E01522,4,431,3
E01522,2,444,3
E01522,8,447,3
E01522,2,535,3
E01522,8,538,3
E01522,8,572,3
E01522,3,581,3
E01522,8,608,3
E01522,8,609,3
E01522,5,611,3
E01522,1,657,3
E01522,1,672,3
E01522,5,724,3
E01522,2,728,3
E01522,2,731,3
E01522,8,752,3
E01523,,0,
E01524,,0,
E01531,,0,
E01533,,0,
E01534,,0,
E01546,1,3,2
E01546,6,9,3
E01546,5,10,3
E01546,1,16,2
E01546,1,47,2
E01546,1,50,2
E01546,5,54,3
E01546,1,142,3
E01546,1,165,1
E01546,1,169,3
E01546,2,245,2
E01546,5,248,3
E01546,5,249,3
E01546,1,263,2
E01546,1,268,2
E01546,1,352,2
E01546,1,377,2
E01546,9,446,3
E01546,1,447,2
E01546,5,490,3
E01546,10,535,3
E01546,8,753,3
E01547,1,13,3
E01547,10,17,3
E01547,5,18,3
E01547,5,21,3
E01547,2,25,3
E01547,5,28,3
E01547,10,29,3
E01547,1,37,3
E01547,3,43,3
E01547,10,47,3
E01547,5,49,3
E01547,10,50,3
E01547,2,56,2
E01547,7,153,3
E01547,3,190,3
E01547,15,191,3
E01547,15,192,3
E01547,15,193,3
E01547,15,194,3
E01547,4,245,3
E01547,1,249,3
E01547,1,251,3
E01547,3,253,3
E01547,1,358,3
E01547,3,380,3
E01547,4,385,3
E01547,10,385,3
E01547,3,413,3
E01547,3,427,3
E01547,5,535,3
E01547,4,538,3
E01547,5,572,2
E01565,4,191,3
E01565,3,193,3
E01565,7,195,3
E01565,7,220,3
E01565,4,221,3
E01565,4,222,3
E01565,10,225,3
E01565,6,226,3
E01565,3,228,3
E01565,7,229,3
E01565,5,230,3
E01565,5,231,3
E01565,4,233,3
E01565,7,236,3
E01565,8,422,3
E01565,8,423,3
E01565,6,424,3
E01565,8,425,3
E01565,9,426,3
E01565,5,429,3
E01565,6,430,3
E01565,11,431,3
E01565,8,432,3
E01565,10,433,3
E01565,5,444,3
E01565,9,448,5
E01565,5,449,3
E01565,4,451,3
E01565,7,454,3
E01565,1,571,2
E01565,9,572,5
E01565,5,580,3
E01565,4,581,4
E01565,1,582,2
E01565,13,584,5
E01565,6,585,3
E01565,8,586,3
E01565,1,591,2
E01565,3,592,2
E01565,4,600,3
E01565,6,604,3
E01565,4,607,3
E01565,7,611,3
E01565,6,730,3
E01565,4,731,3
E01565,8,751,3
E01567,,0,
E01571,,0,
E01573,1,4,1
E01573,1,6,2
E01573,5,14,3
E01573,5,15,3
E01573,12,17,3
E01573,10,18,3
E01573,1,23,4
E01573,12,25,3
E01573,8,26,3
E01573,5,28,4
E01573,15,29,3
E01573,1,35,3
E01573,5,37,3
E01573,1,38,2
E01573,7,45,3
E01573,15,47,4
E01573,1,48,1
E01573,2,49,2
E01573,18,50,3
E01573,1,60,3
E01573,1,83,3
E01573,3,92,4
E01573,1,102,3
E01573,3,104,3
E01573,1,111,4
E01573,5,124,3
E01573,5,127,3
E01573,2,134,2
E01573,2,143,3
E01573,1,144,1
E01573,2,145,2
E01573,15,146,3
E01573,18,151,3
E01573,5,156,3
E01573,1,159,2
E01573,1,165,1
E01573,2,169,2
E01573,1,180,2
E01573,4,181,3
E01573,15,183,3
E01573,1,184,3
E01573,1,185,1
E01573,2,189,3
E01573,10,191,3
E01573,15,192,3
E01573,15,193,3
E01573,10,195,3
E01573,5,196,3
E01573,5,197,3
E01573,1,199,2
E01573,5,201,2
E01573,10,218,3
E01573,5,219,2
E01573,10,222,3
E01573,3,229,2
E01573,10,231,2
E01573,10,232,3
E01573,10,233,2
E01573,10,235,3
E01573,7,238,3
E01573,10,240,2
E01573,5,241,3
E01573,5,245,3
E01573,5,246,2
E01573,1,248,2
E01573,2,249,2
E01573,10,252,3
E01573,4,253,3
E01573,10,254,3
E01573,1,263,1
E01573,1,264,1
E01573,1,265,1
E01573,1,268,1
E01573,1,269,1
E01573,1,270,1
E01573,1,271,1
E01573,1,352,1
E01573,1,356,1
E01573,1,358,1
E01573,2,371,2
E01573,1,374,1
E01573,16,378,4
E01573,5,379,3
E01573,5,380,2
E01573,2,382,2
E01573,5,383,2
E01573,5,385,3
E01573,2,386,2
E01573,10,388,3
E01573,7,389,3
E01573,16,390,3
E01573,5,391,3
E01573,1,392,2
E01573,1,406,2
E01573,1,408,1
E01573,3,412,2
E01573,4,413,3
E01573,1,418,1
E01573,16,420,3
E01573,10,421,3
E01573,10,422,3
E01573,11,423,3
E01573,3,424,3
E01573,9,425,3
E01573,4,426,3
E01573,4,427,3
E01573,2,428,3
E01573,4,429,3
E01573,3,430,3
E01573,10,431,3
E01573,6,432,3
E01573,13,433,3
E01573,3,434,2
E01573,11,442,4
E01573,11,444,3
E01573,2,445,2
E01573,18,446,3
E01573,14,447,4
E01573,4,448,2
E01573,2,454,2
E01573,2,476,2
E01573,3,478,2
E01573,2,479,2
E01573,2,483,3
E01573,13,471,3
E01573,10,472,3
E01573,8,475,3
E01573,3,485,3
E01573,2,487,2
E01573,2,491,4
E01573,3,494,2
E01573,1,495,3
E01573,2,496,2
E01573,1,497,2
E01573,3,506,2
E01573,2,516,3
E01573,2,521,3
E01573,1,523,3
E01573,2,524,3
E01573,3,526,3
E01573,6,530,3
E01573,9,531,3
E01573,15,532,3
E01573,5,535,4
E01573,5,537,3
E01573,12,538,3
E01573,1,547,1
E01573,1,557,3
E01573,1,561,3
E01573,2,571,2
E01573,13,572,3
E01573,4,575,2
E01573,6,576,3
E01573,2,581,3
E01573,6,584,3
E01573,2,591,3
E01573,10,600,2
E01573,13,607,3
E01573,13,608,3
E01573,5,609,2
E01573,5,610,2
E01573,8,611,3
E01573,3,613,2
E01573,4,614,3
E01573,2,616,3
E01573,5,617,3
E01573,2,618,2
E01573,2,653,3
E01573,2,654,3
E01573,1,657,2
E01573,1,658,3
E01573,1,661,1
E01573,2,662,2
E01573,1,671,2
E01573,2,672,2
E01573,2,673,3
E01573,3,680,3
E01573,7,707,3
E01573,2,709,2
E01573,4,711,2
E01573,3,717,2
E01573,1,723,2
E01573,4,724,2
E01573,4,731,2
E01573,3,742,2
E01573,7,747,2
E01575,1,10,1
E01575,6,145,4
E01575,17,151,4
E01575,3,189,4
E01575,7,229,3
E01575,4,232,3
E01575,4,245,2
E01575,17,445,3
E01575,18,446,3
E01575,6,572,3
E01575,5,592,3
E01575,4,710,3
E01575,4,713,3
E01575,16,714,4
E01575,17,717,4
E01575,9,723,3
E01580,,0,
E01581,,0,
E01582,2,17,3
E01582,5,18,3
E01582,5,25,3
E01582,5,26,3
E01582,3,28,4
E01582,1,45,2
E01582,7,47,3
E01582,7,50,3
E01582,6,146,3
E01582,7,156,3
E01582,1,159,2
E01582,3,183,3
E01582,7,189,3
E01582,5,253,3
E01582,2,263,3
E01582,4,271,3
E01582,4,352,3
E01582,1,358,3
E01582,7,378,3
E01582,7,420,3
E01582,4,423,3
E01582,5,446,3
E01582,3,483,3
E01582,2,472,3
E01582,2,475,3
E01582,4,494,3
E01582,1,496,2
E01582,2,497,3
E01582,7,532,3
E01582,2,535,3
E01582,4,538,3
E01582,5,581,3
E01583,,0,
E01584,1,18,3
E01584,6,25,3
E01584,1,26,2
E01584,5,47,3
E01584,6,50,3
E01584,3,63,3
E01584,1,69,3
E01584,1,130,2
E01584,1,134,1
E01584,1,142,2
E01584,3,145,3
E01584,6,146,3
E01584,5,156,3
E01584,1.5,165,4
E01584,3,167,3
E01584,1,169,3
E01584,5,184,3
E01584,4,189,3
E01584,3,201,2
E01584,3,249,2
E01584,6,378,3
E01584,6,423,3
E01584,1,433,2
E01584,6,446,3
E01584,3,478,2
E01584,6,572,2
E01584,3,714,2
E01584,6,717,2
E01585,,0,
E01586,1,4,3
E01586,2,5,2
E01586,1,6,1
E01586,1,9,1
E01586,1,13,3
E01586,10,14,3
E01586,15,17,3
E01586,6,18,3
E01586,7,25,3
E01586,5,26,3
E01586,2,28,3
E01586,14,29,3
E01586,1,37,2
E01586,12,47,3
E01586,7,50,3
E01586,1,52,1
E01586,5,56,3
E01586,1,143,1
E01586,11,146,3
E01586,20,151,3
E01586,6,156,3
E01586,5,183,3
E01586,7,189,3
E01586,3,263,2
E01586,3,264,3
E01586,3,265,2
E01586,3,269,2
E01586,3,271,2
E01586,1,286,2
E01586,2,352,2
E01586,2,370,2
E01586,1,372,1
E01586,2,374,2
E01586,2,376,1
E01586,19,378,3
E01586,4,379,3
E01586,7,380,2
E01586,10,413,3
E01586,1,419,2
E01586,18,420,3
E01586,2,433,2
E01586,19,446,3
E01586,0.3,480,2
E01586,0.3,483,2
E01586,14,472,3
E01586,3,474,2
E01586,1,475,2
E01586,1,493,2
E01586,1,494,2
E01586,4,535,3
E01586,9,537,3
E01586,10,538,3
E01586,5,556,2
E01586,20,711,3
E01586,6,717,3
E01586,2,741,2
E01586,15,752,3
E01587,,0,
E01588,4,14,3
E01588,5,17,3
E01588,5,18,3
E01588,2,23,3
E01588,9,26,3
E01588,5,28,3
E01588,16,29,3
E01588,2,46,2
E01588,16,47,3
E01588,3,49,2
E01588,5,127,3
E01588,5,128,3
E01588,2,141,2
E01588,2,184,3
E01588,1,186,2
E01588,2,187,3
E01588,3,190,3
E01588,3,191,3
E01588,21,192,3
E01588,21,193,3
E01588,5,196,3
E01588,10,197,3
E01588,11,199,3
E01588,21,218,3
E01588,5,219,3
E01588,10,221,3
E01588,21,222,3
E01588,11,223,3
E01588,5,224,3
E01588,2,229,2
E01588,2,230,2
E01588,3,231,2
E01588,5,235,3
E01588,5,236,3
E01588,10,238,3
E01588,21,240,3
E01588,16,241,3
E01588,5,242,3
E01588,10,243,3
E01588,6,245,3
E01588,5,246,2
E01588,3,249,3
E01588,21,252,3
E01588,5,253,3
E01588,6,254,3
E01588,2,263,3
E01588,1,265,2
E01588,1,268,2
E01588,2,269,2
E01588,0.5,270,1
E01588,2,271,3
E01588,3,352,3
E01588,1,358,2
E01588,1,370,3
E01588,2,371,2
E01588,1,374,3
E01588,5,376,2
E01588,16,378,3
E01588,15,385,3
E01588,16,388,3
E01588,15,389,3
E01588,21,390,3
E01588,0.5,405,1
E01588,2,406,2
E01588,5,412,2
E01588,0.5,413,1
E01588,0.5,414,1
E01588,1,419,2
E01588,16,420,3
E01588,16,421,3
E01588,21,422,3
E01588,21,423,3
E01588,16,424,3
E01588,8,425,3
E01588,5,426,3
E01588,21,431,3
E01588,13,432,3
E01588,21,433,3
E01588,5,434,2
E01588,16,442,3
E01588,5,444,3
E01588,21,446,3
E01588,21,447,3
E01588,5,448,3
E01588,5,450,3
E01588,5,452,3
E01588,3,476,2
E01588,1,480,1
E01588,1,483,2
E01588,5,471,2
E01588,5,472,2
E01588,5,475,2
E01588,5,484,3
E01588,10,485,3
E01588,3,496,2
E01588,2,497,2
E01588,5,530,3
E01588,5,531,3
E01588,16,532,3
E01588,2,534,2
E01588,3,535,3
E01588,1,537,3
E01588,11,538,3
E01588,6,572,3
E01588,2,580,2
E01588,2,584,2
E01588,5,585,3
E01588,5,586,3
E01590,,0,
E01591,,0,
E01592,4,47,3
E01592,0,49,1
E01592,0,50,1
E01592,1.5,56,2
E01592,3,600,3
E01592,2,601,2
E01592,3,602,3
E01592,1,604,2
E01592,5,607,3
E01592,5,609,3
E01592,6,610,3
E01592,4,617,3
E01592,4,618,3
E01592,5,623,3
E01592,6,625,3
E01592,0,648,1
E01592,4,671,3
E01592,1,672,2
E01593,,0,
E01594,5,47,3
E01594,1,50,1
E01594,2,52,1
E01594,3,127,2
E01594,6,127,3
E01594,1,164,1
E01594,5,168,3
E01594,1,182,1
E01594,4,183,3
E01594,0.5,226,2
E01594,0.5,236,1
E01594,0.5,243,2
E01594,4,245,3
E01594,0.3,251,1
E01594,2,253,3
E01594,1,357,2
E01594,2,426,3
E01594,5,428,3
E01594,5,443,3
E01594,13,450,3
E01594,5,452,3
E01594,5,531,3
E01594,5,572,3
E01594,0.5,575,2
E01594,14,585,3
E01594,11,600,3
E01594,14,601,3
E01594,14,603,3
E01594,14,609,3
E01594,14,610,3
E01594,5,611,3
E01594,4,623,2
E01594,11,656,3
E01594,4,661,2
E01594,6,662,3
E01594,5,671,3
E01594,5,672,2
E01594,3,729,3
E01594,19,732,4
E01594,7,748,2
E01594,6,752,2
E01595,,0,
E01596,,0,
E01597,,0,
E01600,,0,
E01604,4,18,3
E01604,4,26,3
E01604,4,28,3
E01604,4,29,3
E01604,4,46,3
E01604,4,47,3
E01604,4,49,3
E01604,4,50,3
E01604,4,56,3
E01604,2,143,3
E01604,4,146,3
E01604,4,151,3
E01604,4,156,3
E01604,1,159,3
E01604,1,165,3
E01604,1,169,3
E01604,4,189,3
E01604,1,356,3
E01604,4,378,3
E01604,4,420,3
E01604,2,429,3
E01604,4,572,3
E01604,4,581,3
E01607,,0,
E01608,,0,
E01609,,0,
E01610,8,14,3
E01610,10,17,3
E01610,10,18,3
E01610,6,23,3
E01610,8,25,3
E01610,12,26,3
E01610,10,28,3
E01610,12,29,3
E01610,1,42,2
E01610,10,47,3
E01610,2,49,2
E01610,17,50,3
E01610,7,56,3
E01610,8,127,3
E01610,5,130,3
E01610,1,134,2
E01610,3,136,3
E01610,2,143,2
E01610,4,145,3
E01610,17,146,3
E01610,17,151,3
E01610,8,156,3
E01610,2,159,2
E01610,2,165,2
E01610,2,169,2
E01610,5,183,3
E01610,2,186,3
E01610,5,189,3
E01610,3,263,3
E01610,3,264,3
E01610,3,265,3
E01610,3,269,3
E01610,2,270,3
E01610,3,271,3
E01610,1,272,3
E01610,1,274,2
E01610,1,275,3
E01610,1,278,2
E01610,1,303,3
E01610,1,304,3
E01610,3,352,3
E01610,1,356,2
E01610,10,378,3
E01610,1,381,2
E01610,2,418,3
E01610,3,421,3
E01610,4,423,3
E01610,4,425,3
E01610,4,427,3
E01610,5,429,3
E01610,5,431,3
E01610,3,432,3
E01610,3,442,3
E01610,3,446,3
E01610,3,447,3
E01610,1,480,2
E01610,3,483,2
E01610,2,475,2
E01610,1,486,2
E01610,1,489,2
E01610,1,491,1
E01610,1,495,2
E01610,3,496,3
E01610,1,513,2
E01610,3,535,3
E01610,5,538,3
E01610,1,542,2
E01610,1,544,2
E01610,2,545,2
E01610,1,591,1
E01612,,0,
E01613,8,5,3
E01613,2,14,3
E01613,4,17,3
E01613,6,18,3
E01613,1,23,3
E01613,5,28,3
E01613,2,30,3
E01613,3,45,3
E01613,2,46,2
E01613,8,47,3
E01613,2,49,2
E01613,8,50,3
E01613,2,56,3
E01613,2,124,3
E01613,2,127,3
E01613,2,134,3
E01613,2,143,3
E01613,4,145,3
E01613,6,146,3
E01613,6,156,3
E01613,4,157,3
E01613,4,169,3
E01613,4,189,2
E01613,1,352,2
E01613,2,375,3
E01613,1,376,2
E01613,4,378,3
E01613,3,380,3
E01613,8,390,3
E01613,4,413,3
E01613,8,420,3
E01613,3,423,3
E01613,3,427,3
E01613,3,433,3
E01613,3,447,3
E01613,8,572,2
E01613,4,581,2
E01613,1,591,2
E01614,6,18,3
E01614,4,26,3
E01614,12,47,3
E01614,8,50,3
E01614,1,142,3
E01614,1,143,3
E01614,1,165,3
E01614,1,181,3
E01614,2,375,3
E01614,14,378,3
E01614,4,446,3
E01614,1,535,3
E01614,6,538,3
E01615,2,428,3
E01615,2,452,3
E01615,4,572,3
E01615,17,600,3
E01615,17,603,3
E01615,17,610,3
E01616,3,46,2
E01616,1,47,1
E01616,3,49,2
E01616,2,249,2
E01616,5,254,3
E01616,3,376,2
E01616,8,433,3
E01616,5,446,2
E01616,13,450,3
E01616,12,600,2
E01616,10,601,3
E01616,10,603,3
E01616,12,607,3
E01616,10,608,3
E01616,12,609,3
E01616,6,610,3
E01616,3,617,2
E01616,3,621,2
E01616,1,661,2
E01616,4,662,3
E01616,1.5,671,2
E01616,4,672,2
E01616,2,751,2
E01616,5,752,3
E01617,5,47,3
E01617,1,49,2
E01617,1,127,3
E01617,2,128,2
E01617,1,168,3
E01617,8,378,3
E01617,1,428,2
E01617,3,430,3
E01617,3,432,3
E01617,3,433,3
E01617,2,434,3
E01617,3,443,3
E01617,5,450,4
E01617,3,452,4
E01617,1,454,2
E01617,4,572,2
E01617,5,576,3
E01617,5,585,3
E01617,1,591,1
E01617,5,600,4
E01617,5,601,3
E01617,4,602,3
E01617,5,603,3
E01617,5,607,4
E01617,5,608,3
E01617,5,609,3
E01617,5,610,3
E01617,4,611,4
E01617,3,612,3
E01617,3,613,4
E01617,4,614,3
E01617,4,616,3
E01617,4,617,3
E01617,3,618,2
E01617,3,619,3
E01617,5,620,4
E01617,5,621,3
E01617,5,622,3
E01617,5,623,4
E01617,5,624,3
E01617,5,625,3
E01617,3,661,4
E01617,5,662,3
E01618,,0,
E01619,,0,
E01621,,0,
E01622,,0,
E01626,7.5,600,3
E01626,4,602,3
E01626,7,603,3
E01626,3,604,3
E01626,7.5,607,3
E01626,7,609,3
E01626,5,610,3
E01626,1.5,618,3
E01626,6,623,3
E01626,7,625,3
E01626,5,656,3
E01626,2.5,661,3
E01626,3,662,3
E01626,2.5,671,3
E01628,,0,
E01630,,0,
E01631,,0,
E01633,,0,
E01634,,0,
E01635,2,47,2
E01635,9,196,3
E01635,9,197,2
E01635,9,218,3
E01635,9,235,3
E01635,9,236,3
E01635,9,243,3
E01635,4,575,2
E01635,15,600,3
E01635,15,601,3
E01635,15,603,3
E01635,15,604,3
E01635,15,607,3
E01635,15,608,3
E01635,15,609,3
E01635,15,610,3
E01635,15,611,3
E01635,0,617,1
E01635,0,618,2
E01635,15,620,3
E01635,15,622,3
E01635,15,623,3
E01635,15,625,3
E01635,2,661,2
E01635,3,662,3
E01635,2,671,2
E01635,1,672,2
E01636,1,4,2
E01636,2,15,4
E01636,2,17,4
E01636,5,18,4
E01636,5,26,4
E01636,5,28,4
E01636,1,30,2
E01636,6,47,4
E01636,6,50,4
E01636,4,127,4
E01636,2,134,4
E01636,2,136,2
E01636,1,143,2
E01636,4,145,4
E01636,6,146,4
E01636,6,151,4
E01636,5,156,4
E01636,2,159,2
E01636,1,165,1
E01636,1,169,2
E01636,1,181,2
E01636,4,189,4
E01636,1,249,2
E01636,1,262,1
E01636,1,339,1
E01636,2,375,3
E01636,2,376,3
E01636,1,377,2
E01636,3,378,3
E01636,6,446,4
E01636,1,479,4
E01636,1,491,1
E01636,4,532,4
E01636,2,535,4
E01636,6,538,4
E01636,1,556,1
E01636,4,572,4
E01636,3,625,4
E01636,1,654,1
E01636,1,657,2
E01636,1,671,2
E01636,1,673,2
E01636,1,714,4
E01636,2,717,4
E01637,,0,
E01638,1,13,3
E01638,1,15,3
E01638,4,17,3
E01638,2,18,3
E01638,3,26,3
E01638,2,28,3
E01638,4,29,3
E01638,1,30,3
E01638,1,37,3
E01638,2,45,3
E01638,8,47,3
E01638,3,50,3
E01638,3,56,3
E01638,4,146,3
E01638,5,151,3
E01638,2,156,3
E01638,2,189,3
E01638,10,420,3
E01638,6,427,3
E01638,5,433,3
E01638,6,447,3
E01639,3,623,3
E01639,1,661,3
E01639,1,671,3
E01639,1,672,3
E01640,3,14,3
E01640,5,17,3
E01640,8,18,3
E01640,2,21,2
E01640,2,23,3
E01640,5,25,3
E01640,5,26,3
E01640,5,28,3
E01640,10,29,3
E01640,2,30,3
E01640,1,45,2
E01640,10,47,3
E01640,8,50,3
E01640,10,50,3
E01640,3,124,3
E01640,8,124,3
E01640,1,134,3
E01640,1,143,2
E01640,4,145,3
E01640,10,146,3
E01640,1,152,3
E01640,5,156,3
E01640,3,159,3
E01640,1,162,2
E01640,1,165,2
E01640,2,169,3
E01640,2,172,2
E01640,10,183,3
E01640,5,189,3
E01640,5,191,3
E01640,8,193,3
E01640,5,195,3
E01640,2,218,3
E01640,1,226,2
E01640,2,243,2
E01640,10,245,3
E01640,1,248,2
E01640,1,249,2
E01640,8,254,3
E01640,2,269,2
E01640,3,271,3
E01640,1,304,1
E01640,1,339,1
E01640,2,352,3
E01640,2,375,2
E01640,10,378,3
E01640,5,390,3
E01640,5,413,3
E01640,1,418,3
E01640,10,420,3
E01640,2,423,3
E01640,1,429,3
E01640,1,443,3
E01640,4,446,3
E01640,1,450,3
E01640,2,483,2
E01640,1,531,3
E01640,2,532,3
E01640,2,535,3
E01640,8,538,3
E01640,2,571,3
E01640,5,572,3
E01640,4,581,3
E01640,1,600,3
E01640,1,603,3
E01640,1,617,3
E01640,1,618,3
